Time_Common,Time_LeftAnkle,Abduction-Adduction_LeftAnkle,Internal-External Rotat_LeftAnkle,Flexion-Extension_LeftAnkle,Time_RightAnkle,Abduction-Adduction_RightAnkle,Internal-External Rotat_RightAnkle,Flexion-Extension_RightAnkle,Time_LeftKnee,Abduction-Adduction_LeftKnee,Internal-External Rotat_LeftKnee,Flexion-Extension_LeftKnee,Time_RightKnee,Abduction-Adduction_RightKnee,Internal-External Rotat_RightKnee,Flexion-Extension_RightKnee,Time_LeftHip,Abduction-Adduction_LeftHip,Internal-External Rotat_LeftHip,Flexion-Extension_LeftHip,Time_RightHip,Abduction-Adduction_RightHip,Internal-External Rotat_RightHip,Flexion-Extension_RightHip,Time_LeftShoulder,Abduction-Adduction_LeftShoulder,Internal-External Rotat_LeftShoulder,Flexion-Extension_LeftShoulder,Time_RightShoulder,Abduction-Adduction_RightShoulder,Internal-External Rotat_RightShoulder,Flexion-Extension_RightShoulder,Time_Pelvic,Abduction-Adduction_Pelvic,Internal-External Rotat_Pelvic,Flexion-Extension_Pelvic,Time_Trunk2Ground,Abduction-Adduction_Trunk2Ground,Internal-External Rotat_Trunk2Ground,Flexion-Extension_Trunk2Ground
114787,114787,0.288678172,3.985185881,5.303715127,114787,2.429266359,6.737968037,-6.341757088,114787,-1.725557491,6.06587728,-38.12306684,114787,-2.911316271,-9.614296486,7.38497617,114787,-3.634772494,-8.187323072,-18.74211609,114787,-3.546462193,18.02745386,-0.471956895,114787,-1.779724888,-38.87925502,-5.7785656,114787,3.004070094,63.61469117,7.283915574,114787,1.186014065,10.95096088,8.960001365,114787,5.079127822,-100.37164,-89.40900194
114791,114791,0.726773327,3.965194246,5.787681188,114791,2.317093644,6.637640294,-6.435438686,114791,-1.852546125,5.792473595,-37.28874536,114791,-2.990558909,-9.525717359,7.293868561,114791,-3.417156418,-8.304438203,-18.61917908,114791,-3.498863633,18.00152125,-0.747711184,114791,-1.605651467,-39.5441442,-5.465778428,114791,3.111858186,63.44198127,7.41118247,114791,1.214316523,11.01437868,9.074011384,114791,5.085353945,-100.4044188,-89.47743165
114795,114795,1.246638217,3.941469025,6.212732143,114795,2.244896785,6.539303917,-6.520668615,114795,-2.016866865,5.520940706,-36.42906629,114795,-3.014072636,-9.421015992,7.20178093,114795,-3.204810069,-8.439780513,-18.47733378,114795,-3.42805778,17.95056443,-1.035280029,114795,-1.388110608,-40.20980808,-5.139148677,114795,3.220635493,63.26837865,7.519167639,114795,1.245646322,11.07256195,9.179994448,114795,5.078736025,-100.4321398,-89.55106225
114799,114799,1.826091679,3.924685942,6.579188078,114799,2.193062884,6.440227873,-6.591432064,114799,-2.200654486,5.273148274,-35.54552609,114799,-3.005110195,-9.319533325,7.101847883,114799,-3.007182114,-8.591454416,-18.30724051,114799,-3.355373593,17.89882014,-1.343160547,114799,-1.158281923,-40.88168605,-4.826942203,114799,3.324750912,63.09095001,7.601681211,114799,1.283936188,11.12113605,9.27730201,114799,5.052116388,-100.4492707,-89.62987648
114803,114803,2.425590649,3.922801709,6.902332009,114803,2.148006907,6.328857868,-6.665770688,114803,-2.397796353,5.058248859,-34.63603906,114803,-2.986084427,-9.209851545,7.000876665,114803,-2.818971786,-8.747787278,-18.12079916,114803,-3.285224797,17.85416977,-1.65547978,114803,-0.911421878,-41.54644396,-4.521870611,114803,3.435068642,62.91785119,7.663490072,114803,1.334248666,11.16505578,9.360530136,114803,5.011009555,-100.4650075,-89.71434278
114807,114807,3.012111707,3.950741176,7.183768218,114807,2.088691178,6.212173786,-6.728330512,114807,-2.582604191,4.890912928,-33.68997374,114807,-2.950856974,-9.111714067,6.888168329,114807,-2.634184015,-8.908976844,-17.90384374,114807,-3.211576969,17.82188555,-1.971241306,114807,-0.683873651,-42.22301873,-4.217634793,114807,3.516930117,62.73558478,7.725804342,114807,1.377526423,11.19897986,9.441196222,114807,4.966881085,-100.4723323,-89.79187898
114811,114811,3.571350632,4.01848149,7.417928874,114811,2.031003181,6.097737376,-6.784034221,114811,-2.741976678,4.781663145,-32.72069804,114811,-2.910572084,-9.03051094,6.770765387,114811,-2.462181831,-9.065374178,-17.66184722,114811,-3.148275788,17.80350871,-2.290493839,114811,-0.459714447,-42.89024017,-3.909181718,114811,3.578854135,62.55911628,7.795609644,114811,1.423809911,11.23112767,9.533972302,114811,4.926147321,-100.4767435,-89.86108161
114815,114815,4.075858909,4.152108544,7.522854671,114815,1.95627097,5.989420875,-6.840742903,114815,-2.859082053,4.80561075,-31.68328334,114815,-2.872228248,-8.95795214,6.655280203,114815,-2.295335271,-9.216296728,-17.40990986,114815,-3.094911831,17.78850243,-2.592125891,114815,-0.232635149,-43.54602538,-3.620354086,114815,3.631387231,62.38361182,7.856810024,114815,1.46488211,11.26140616,9.600526536,114815,4.867141759,-100.4775411,-89.92838016
114819,114819,4.537973445,4.326663861,7.570279226,114819,1.920941331,5.891383446,-6.896936403,114819,-2.953015985,4.892043297,-30.59690354,114819,-2.822755952,-8.90280486,6.544227185,114819,-2.141827443,-9.349659781,-17.13985332,114819,-3.060389157,17.78859616,-2.879000866,114819,0.004437105,-44.1729597,-3.354373836,114819,3.697751632,62.21865751,7.908956372,114819,1.535756188,11.29703034,9.650880336,114819,4.797378888,-100.4883538,-90.01252007
114823,114823,4.952071096,4.527423532,7.585264653,114823,1.913493286,5.802306748,-6.941617049,114823,-3.02562099,5.021644181,-29.48087458,114823,-2.769571537,-8.87531541,6.460232859,114823,-1.999348779,-9.472914661,-16.84301211,114823,-3.050904056,17.80440993,-3.138036782,114823,0.250118712,-44.75643466,-3.113370243,114823,3.763550894,62.04984399,7.967226006,114823,1.621867369,11.33192778,9.707690073,114823,4.726563416,-100.4965199,-90.09713453
114827,114827,5.316775737,4.742650444,7.589533407,114827,1.927017573,5.717426334,-6.966910523,114827,-3.067658541,5.174662408,-28.35637823,114827,-2.708120004,-8.860872297,6.386518087,114827,-1.860359615,-9.583218387,-16.51656431,114827,-3.047547495,17.83240516,-3.39582952,114827,0.492473455,-45.31903815,-2.890500154,114827,3.83350932,61.87747079,8.025765398,114827,1.714192165,11.36296978,9.770404174,114827,4.649245511,-100.5027103,-90.18262395
114831,114831,5.628757642,4.957273129,7.582750062,114831,1.958225022,5.627232785,-6.977675189,114831,-3.05561405,5.343696558,-27.22049323,114831,-2.659647998,-8.856789218,6.328167009,114831,-1.716544239,-9.682587386,-16.16296286,114831,-3.046938048,17.87042604,-3.628900213,114831,0.723591408,-45.87838065,-2.683447009,114831,3.891731235,61.68261508,8.08128255,114831,1.78221056,11.37355692,9.829377588,114831,4.567193176,-100.4885735,-90.25747052
114835,114835,5.899446662,5.166267412,7.528127959,114835,1.988788938,5.536119886,-6.975702464,114835,-3.001134734,5.534943386,-26.05619712,114835,-2.629172778,-8.857180028,6.27786225,114835,-1.593202867,-9.790605037,-15.79533614,114835,-3.072481102,17.91035647,-3.837891516,114835,0.955104171,-46.40887169,-2.494517473,114835,3.943648704,61.48522792,8.131917831,114835,1.862770025,11.39282451,9.879286939,114835,4.482845087,-100.4762731,-90.33351129
114839,114839,6.166241511,5.373583607,7.398709983,114839,2.017259331,5.446713888,-6.971755575,114839,-2.929169535,5.749419584,-24.83711611,114839,-2.613175511,-8.863525156,6.234140938,114839,-1.467470116,-9.910670339,-15.40378135,114839,-3.1060879,17.95988745,-4.037567453,114839,1.194297793,-46.91117026,-2.338767512,114839,3.981209519,61.28484091,8.137877395,114839,1.955019977,11.41020255,9.917966387,114839,4.38192067,-100.46314,-90.42219155
114843,114843,6.524363404,5.579995153,7.170046127,114843,2.044815816,5.356115028,-6.965411447,114843,-2.881424192,5.986640159,-23.52919385,114843,-2.624439893,-8.873354756,6.201638173,114843,-1.33587687,-10.04441723,-15.01828386,114843,-3.150790344,18.01959994,-4.193907765,114843,1.428899507,-47.400029,-2.233987385,114843,4.009752032,61.06800754,8.089425542,114843,2.036771243,11.41468903,9.899656754,114843,4.244600776,-100.435192,-90.51460411
114847,114847,6.952258872,5.767554026,6.920584645,114847,2.060832911,5.276630759,-6.965367702,114847,-2.8660959,6.220171545,-22.1648763,114847,-2.683577692,-8.881297884,6.177744389,114847,-1.200536554,-10.18703361,-14.62765269,114847,-3.218479319,18.08715658,-4.324157205,114847,1.663520393,-47.85851593,-2.118522583,114847,4.019321608,60.83963608,8.045990802,114847,2.127178471,11.41800387,9.896218578,114847,4.131527009,-100.4080741,-90.60912776
114851,114851,7.445699241,5.91195514,6.676221625,114851,2.044579884,5.212060572,-6.973170538,114851,-2.884445763,6.432565235,-20.74926751,114851,-2.784086066,-8.897754628,6.159784895,114851,-1.049916554,-10.33697138,-14.23373408,114851,-3.279628963,18.1674406,-4.43985093,114851,1.8859203,-48.25896857,-2.024927931,114851,4.044995572,60.61299639,7.989062278,114851,2.206003044,11.41428763,9.889419755,114851,4.020665092,-100.38394,-90.70838083
114855,114855,7.989888447,5.985954796,6.452087807,114855,2.026871088,5.157569902,-6.978162403,114855,-2.929516128,6.602277009,-19.28058787,114855,-2.874445005,-8.940130903,6.14321305,114855,-0.906488607,-10.50170799,-13.8266815,114855,-3.324088636,18.26331671,-4.559224074,114855,2.110743626,-48.62451583,-1.91937605,114855,4.097590613,60.39131701,7.93341893,114855,2.300348762,11.41374289,9.903318012,114855,3.935031178,-100.3648734,-90.81926163
114859,114859,8.581630195,5.95854044,6.238026198,114859,1.990503316,5.102917041,-6.982927346,114859,-3.020919047,6.749403984,-17.74790089,114859,-2.96787698,-8.98597094,6.140624632,114859,-0.778970685,-10.71825672,-13.38936805,114859,-3.377918626,18.35388361,-4.683257465,114859,2.317612142,-48.9589458,-1.82159078,114859,4.151617749,60.17294108,7.87123884,114859,2.400802807,11.42053407,9.923500263,114859,3.851822232,-100.3469475,-90.92432069
114863,114863,9.197016238,5.834459743,6.036328232,114863,1.948598883,5.048745496,-7.006661927,114863,-3.149132731,6.84556651,-16.1769159,114863,-3.068261354,-9.03385964,6.151254023,114863,-0.672913462,-10.95362274,-12.9389574,114863,-3.444127167,18.44377502,-4.808594144,114863,2.5225328,-49.26176347,-1.72700321,114863,4.222431484,59.95992128,7.787110795,114863,2.512952379,11.43057338,9.952151114,114863,3.773266628,-100.3287955,-91.03028273
114867,114867,9.848281536,5.52046778,5.841944859,114867,1.89538231,4.997068432,-7.048919586,114867,-3.368286656,6.83045477,-14.56375436,114867,-3.179828563,-9.08089559,6.179228295,114867,-0.585225738,-11.19092503,-12.4776348,114867,-3.519497273,18.53592369,-4.932731098,114867,2.727419129,-49.537538,-1.65029661,114867,4.297947921,59.74930911,7.683567322,114867,2.636851564,11.4352175,9.981140524,114867,3.691651629,-100.3068525,-91.14266512
114871,114871,10.50081308,5.124293642,5.642819802,114871,1.833893265,4.949177821,-7.110398482,114871,-3.606939459,6.764437097,-12.94474364,114871,-3.322345528,-9.109260527,6.22812176,114871,-0.512705203,-11.41776787,-12.01910233,114871,-3.616793058,18.61206491,-5.047735939,114871,2.916208075,-49.7741814,-1.597535466,114871,4.38166297,59.55833395,7.563676525,114871,2.7616307,11.4528534,9.997144149,114871,3.598869763,-100.2972821,-91.25343886
114875,114875,11.15575928,4.662311638,5.451062441,114875,1.793025266,4.901635531,-7.179588003,114875,-3.843457664,6.647508379,-11.3578252,114875,-3.455733518,-9.131376642,6.297664254,114875,-0.47653001,-11.61409101,-11.58643848,114875,-3.69680494,18.68194811,-5.164257935,114875,3.083848933,-49.99429689,-1.575649979,114875,4.4590763,59.37256265,7.415805608,114875,2.879187601,11.46438784,9.986755057,114875,3.48390374,-100.2799498,-91.35945231
114879,114879,11.78671235,4.130694081,5.273944779,114879,1.745695569,4.858278106,-7.311546758,114879,-4.066363736,6.462679499,-9.817053401,114879,-3.607576526,-9.144857173,6.431011913,114879,-0.433734594,-11.772735,-11.20013057,114879,-3.751229414,18.75347814,-5.258610087,114879,3.219417218,-50.18430903,-1.581644536,114879,4.522998084,59.19094171,7.261578188,114879,2.956562728,11.46834991,9.950357595,114879,3.36615301,-100.2558403,-91.45082012
114883,114883,12.374489,3.529971512,5.109049451,114883,1.705488178,4.814205711,-7.446401003,114883,-4.20809874,6.188809861,-8.400018151,114883,-3.739816615,-9.162596701,6.578118303,114883,-0.448314472,-11.86845721,-10.90163648,114883,-3.781198306,18.83030477,-5.351840795,114883,3.330085001,-50.36532938,-1.597708769,114883,4.576554217,59.01434647,7.108465686,114883,3.007376223,11.46973137,9.903292219,114883,3.247517015,-100.2256504,-91.52498929
114887,114887,12.89604956,2.863780949,4.957556601,114887,1.680761625,4.765606109,-7.582270025,114887,-4.269903134,5.86667142,-7.076544707,114887,-3.851148428,-9.181471332,6.731275778,114887,-0.485559322,-11.95197433,-10.67709921,114887,-3.796565329,18.90432611,-5.430130551,114887,3.389416385,-50.56320915,-1.616441552,114887,4.589081249,58.82555753,6.957032558,114887,3.00647385,11.45119842,9.840742859,114887,3.13290806,-100.1684518,-91.56141704
114891,114891,13.3014774,2.16055922,4.841572559,114891,1.647977631,4.719553601,-7.718169746,114891,-4.191625094,5.520247115,-5.87800088,114891,-3.940114159,-9.201072551,6.88523057,114891,-0.542251155,-12.02491448,-10.52641859,114891,-3.801765693,18.97758856,-5.499465808,114891,3.435943762,-50.74227756,-1.613370324,114891,4.585673985,58.65839204,6.831704387,114891,2.988880665,11.4372947,9.787221994,114891,3.045808941,-100.1156827,-91.57750406
114895,114895,13.35031077,1.431444809,4.489955171,114895,1.615220611,4.676352418,-7.876204827,114895,-3.642489391,5.164691083,-4.583626567,114895,-4.012506914,-9.219095612,7.039957556,114895,-0.611828357,-12.09461917,-10.43319506,114895,-3.797261466,19.05097562,-5.574494993,114895,3.467653427,-50.8946748,-1.60543542,114895,4.582001945,58.52269558,6.724850379,114895,2.97277468,11.43869728,9.74688303,114895,2.978030634,-100.0826695,-91.58956725
114899,114899,13.31680255,0.759957231,4.247764551,114899,1.596933637,4.626623598,-8.045155121,114899,-2.981309576,4.818775451,-3.482070841,114899,-4.065894264,-9.239883689,7.189912359,114899,-0.676455781,-12.15787003,-10.374372,114899,-3.774594062,19.13041539,-5.676390279,114899,3.486259805,-51.03138185,-1.61462667,114899,4.572534377,58.4115744,6.617383043,114899,2.949006446,11.44755696,9.717582539,114899,2.908359185,-100.0602478,-91.59824394
114903,114903,13.26213509,0.15061176,4.108189915,114903,1.604635635,4.584934659,-8.210309692,114903,-2.305568256,4.489977256,-2.522959731,114903,-4.084009382,-9.253154361,7.329112612,114903,-0.742699825,-12.21167619,-10.3294075,114903,-3.745198846,19.1963248,-5.801863988,114903,3.492641845,-51.16363446,-1.668468332,114903,4.564325816,58.32601714,6.479135159,114903,2.931192829,11.45304213,9.665521397,114903,2.808803614,-100.0401738,-91.61413436
114907,114907,13.22291058,-0.397293962,3.963807279,114907,1.613443362,4.539067564,-8.361122536,114907,-1.661640914,4.202349663,-1.581019486,114907,-4.092461853,-9.253388625,7.460129609,114907,-0.835167514,-12.27565946,-10.30467371,114907,-3.720861004,19.25641469,-5.937667158,114907,3.483485702,-51.29806291,-1.791740024,114907,4.554938335,58.25632636,6.311116147,114907,2.936581343,11.45711821,9.578585811,114907,2.682894317,-100.0243128,-91.64740126
114911,114911,13.1897927,-0.871197551,3.773455796,114911,1.635417396,4.498469668,-8.467040909,114911,-1.091147292,4.007905552,-0.662772781,114911,-4.107504013,-9.247858742,7.584002447,114911,-0.935399755,-12.38759812,-10.33366579,114911,-3.704985634,19.30983631,-6.107344355,114911,3.462534024,-51.42433294,-1.9130268,114911,4.528724046,58.208636,6.145287174,114911,2.941405914,11.46776273,9.523974633,114911,2.560721519,-100.0187892,-91.66944623
114915,114915,13.3383905,-1.189607982,3.622275607,114915,1.669155854,4.468183144,-8.578889204,114915,-0.798885878,3.946680083,0.216035997,114915,-4.125748493,-9.241306238,7.694777547,114915,-1.058444862,-12.50428422,-10.42544991,114915,-3.709397023,19.36537114,-6.273410682,114915,3.451807357,-51.54191691,-2.055296504,114915,4.49658767,58.18397309,5.96003791,114915,2.96967922,11.47870713,9.43674117,114915,2.426989868,-100.0217946,-91.70451656
114919,114919,13.48178489,-1.391468916,3.593835171,114919,1.68727288,4.444980343,-8.697574333,114919,-0.650330411,3.987063054,0.955822493,114919,-4.143998633,-9.236979641,7.800788446,114919,-1.160486143,-12.61658285,-10.58650821,114919,-3.722282781,19.42419003,-6.427611941,114919,3.460709689,-51.65374959,-2.199327518,114919,4.482316068,58.16586477,5.765900318,114919,3.012680038,11.4826473,9.325086785,114919,2.288319557,-100.02586,-91.75307697
114923,114923,13.46590426,-1.510006267,3.647184114,114923,1.704767912,4.420273686,-8.822953692,114923,-0.525072825,4.083842721,1.597009286,114923,-4.162868418,-9.225843797,7.900035608,114923,-1.266870545,-12.70509793,-10.753772,114923,-3.736949845,19.48226054,-6.583762397,114923,3.479737867,-51.78325007,-2.341652877,114923,4.489022524,58.13880938,5.578228376,114923,3.06069633,11.46564902,9.210359377,114923,2.154017042,-100.0139133,-91.8120472
114927,114927,13.36623806,-1.60253711,3.762276759,114927,1.714858911,4.391159244,-8.944841619,114927,-0.409071197,4.174865666,2.138001724,114927,-4.193845845,-9.194281908,7.97961843,114927,-1.345262895,-12.76433554,-10.94278195,114927,-3.769938388,19.52423733,-6.737589941,114927,3.486607306,-51.9234166,-2.428837943,114927,4.489155678,58.11044954,5.442806653,114927,3.090244982,11.44261539,9.141285675,114927,2.06634201,-99.99398274,-91.84559914
114931,114931,13.21971153,-1.663717293,3.918445729,114931,1.740285845,4.363761178,-9.06303787,114931,-0.31165525,4.237584825,2.592085148,114931,-4.215731986,-9.165012862,8.050379744,114931,-1.394338397,-12.77218955,-11.15180703,114931,-3.800211539,19.55896615,-6.890993569,114931,3.474944312,-52.06243467,-2.467286586,114931,4.446194652,58.07829671,5.347375306,114931,3.100492931,11.42374714,9.116594522,114931,2.023214345,-99.97543275,-91.85063758
114935,114935,13.06497272,-1.700913937,4.082032044,114935,1.754333096,4.35472234,-9.167095151,114935,-0.238524976,4.255526671,2.982291286,114935,-4.241393773,-9.140795254,8.114974021,114935,-1.436957179,-12.73434107,-11.3682708,114935,-3.850370273,19.57286896,-7.044786054,114935,3.442593465,-52.19438818,-2.474185039,114935,4.390178319,58.06333054,5.277402032,114935,3.121053633,11.42430035,9.11355963,114935,2.003843081,-99.96570158,-91.83934177
114939,114939,12.90580955,-1.72237235,4.23197513,114939,1.744087852,4.352981893,-9.298940888,114939,-0.177756924,4.200765211,3.319284005,114939,-4.271589498,-9.113680598,8.19129225,114939,-1.461730323,-12.61611298,-11.59745007,114939,-3.925790421,19.59298796,-7.175927211,114939,3.386622277,-52.31270017,-2.453408638,114939,4.325103894,58.06641558,5.236585227,114939,3.143479965,11.42495352,9.122071957,114939,2.007600123,-99.96775837,-91.80406841
114943,114943,12.8006804,-1.666639813,4.252333338,114943,1.733804281,4.345996295,-9.416340469,114943,-0.162644771,4.158257305,3.717322163,114943,-4.312594082,-9.070628788,8.267972878,114943,-1.45444932,-12.47064996,-11.82216244,114943,-4.003722578,19.61380605,-7.316458667,114943,3.319838057,-52.41805509,-2.433054889,114943,4.275712018,58.10137011,5.202218613,114943,3.164240807,11.4303427,9.142200818,114943,2.012910874,-99.97981682,-91.76048024
